q01
d292:0.1689,d251:0.1579,d180:0.1346,d110:0.1168,d106:0.1008,d117:0.0958,d005:0.0897,d235:0.0839,d108:0.0780,d144:0.0543,d107:0.0533,d028:0.0529,d246:0.0489,d269:0.0451,d304:0.0414,d271:0.0365,d121:0.0320,d205:0.0306,d115:0.0274,d030:0.0267,d125:0.0249,d075:0.0222,d130:0.0208,d091:0.0199,d070:0.0199,d211:0.0197,d208:0.0196,d294:0.0178,d312:0.0168,d083:0.0137,d019:0.0134,d104:0.0128,d198:0.0119,d043:0.0117,d138:0.0116,d224:0.0109,d189:0.0087,d062:0.0085,d059:0.0082,d142:0.0080,d221:0.0073,d192:0.0072,d266:0.0070,d196:0.0064,d215:0.0060,d226:0.0060,d151:0.0059,d232:0.0059,d008:0.0058,d327:0.0058,d282:0.0056,d270:0.0055,d044:0.0054,d290:0.0054,d081:0.0051,d113:0.0051,d122:0.0048,d082:0.0048,d155:0.0048,d148:0.0046,d037:0.0044,d099:0.0044,d063:0.0042,d045:0.0041,d223:0.0041,d207:0.0041,d202:0.0040,d093:0.0040,d126:0.0039,d127:0.0039,d089:0.0039,d288:0.0038,d046:0.0038,d022:0.0038,d278:0.0037,d210:0.0036,d095:0.0036,d080:0.0036,d197:0.0036,d264:0.0035,d216:0.0034,d213:0.0033,d024:0.0033,d281:0.0033,d236:0.0032,d250:0.0031,d133:0.0031,d040:0.0031,d118:0.0031,d009:0.0030,d123:0.0029,d201:0.0029,d050:0.0029,d325:0.0028,d209:0.0028,d219:0.0028,d255:0.0026,d131:0.0025,d035:0.0025,d301:0.0025,d237:0.0024,d170:0.0024,d013:0.0024,d076:0.0023,d274:0.0023,d240:0.0023,d001:0.0023,d287:0.0023,d078:0.0023,d286:0.0023,d096:0.0022,d320:0.0022,d135:0.0021,d085:0.0021,d193:0.0021,d129:0.0020,d073:0.0020,d308:0.0020,d015:0.0020,d296:0.0020,d195:0.0020,d305:0.0019,d087:0.0019,d079:0.0018,d263:0.0018,d241:0.0018,d200:0.0018,d039:0.0016,d182:0.0015,d164:0.0015,d316:0.0015,d042:0.0015,d038:0.0014,d203:0.0013,d190:0.0012,d074:0.0011,d034:0.0011,d064:0.0008,d026:0.0008,d103:0.0008,d124:0.0008,d225:0.0007,d206:0.0006,d248:0.0006,d261:0.0006,d101:0.0006,d051:0.0006,d120:0.0006,d006:0.0005,d109:0.0005,d102:0.0005,d330:0.0005,d319:0.0005,d149:0.0005,d291:0.0005,d054:0.0005,d244:0.0005,d314:0.0005,d253:0.0005,d306:0.0005,d174:0.0005,d265:0.0005,d168:0.0005,d309:0.0004,d111:0.0004,d228:0.0004,d069:0.0004,d119:0.0004,d283:0.0004,d053:0.0004,d147:0.0004,d179:0.0004,d260:0.0004,d217:0.0004,d329:0.0004,d212:0.0004,d194:0.0004,d160:0.0004,d284:0.0004,d307:0.0004,d097:0.0004,d077:0.0004,d153:0.0004,d088:0.0004,d055:0.0003,d222:0.0003,d060:0.0003,d257:0.0003,d048:0.0003,d317:0.0003,d052:0.0003,d158:0.0003,d199:0.0003,d233:0.0003,d165:0.0003,d116:0.0003,d303:0.0003,d161:0.0003,d262:0.0003,d191:0.0003,d136:0.0003,d280:0.0003,d322:0.0003,d218:0.0003,d275:0.0003,d268:0.0003,d047:0.0003,d254:0.0003,d143:0.0003,d152:0.0003,d220:0.0003,d098:0.0003,d114:0.0003,d007:0.0003,d017:0.0002,d086:0.0002,d163:0.0002,d313:0.0002,d184:0.0002,d311:0.0002,d067:0.0002,d065:0.0002,d227:0.0002,d049:0.0002,d279:0.0002,d140:0.0002,d071:0.0002,d318:0.0002,d267:0.0002,d175:0.0002,d298:0.0002,d285:0.0002,d020:0.0002,d302:0.0002,d323:0.0002,d137:0.0002,d242:0.0002,d293:0.0002,d100:0.0002,d231:0.0002,d229:0.0002,d094:0.0002,d066:0.0002,d021:0.0002,d068:0.0002,d276:0.0002,d289:0.0001,d328:0.0001,d033:0.0001,d145:0.0001,d029:0.0001,d230:0.0001,d295:0.0001,d239:0.0001,d002:0.0001,d172:0.0001,d300:0.0001,d072:0.0001,d272:0.0001,d273:0.0001,d023:0.0001,d171:0.0001,d003:0.0001,d176:0.0001,d297:0.0001,d061:0.0001,d181:0.0001,d321:0.0001,d112:0.0001,d166:0.0001,d247:0.0001,d243:0.0001,d132:0.0001,d169:0.0001,d012:0.0001,d032:0.0001,d105:0.0001,d252:0.0001,d162:0.0001,d183:0.0001,d084:0.0001,d214:0.0001,d157:0.0001,d234:0.0001,d139:0.0001,d258:0.0001,d177:0.0000
q09
d199:0.2412,d198:0.1398,d217:0.0753,d177:0.0688,d223:0.0669,d220:0.0381,d085:0.0368,d052:0.0323,d069:0.0305,d205:0.0299,d299:0.0297,d330:0.0291,d169:0.0220,d175:0.0216,d065:0.0201,d016:0.0198,d068:0.0177,d312:0.0176,d211:0.0175,d086:0.0174,d323:0.0173,d172:0.0172,d273:0.0163,d186:0.0148,d233:0.0141,d116:0.0138,d089:0.0135,d073:0.0129,d219:0.0121,d162:0.0119,d041:0.0118,d021:0.0108,d256:0.0106,d071:0.0095,d202:0.0092,d284:0.0086,d286:0.0082,d221:0.0081,d087:0.0081,d231:0.0079,d179:0.0075,d038:0.0069,d008:0.0068,d029:0.0064,d294:0.0061,d081:0.0057,d192:0.0056,d072:0.0055,d272:0.0055,d078:0.0054,d111:0.0052,d122:0.0049,d259:0.0046,d308:0.0045,d170:0.0045,d166:0.0045,d240:0.0044,d268:0.0043,d254:0.0042,d097:0.0041,d010:0.0040,d100:0.0040,d055:0.0040,d115:0.0039,d257:0.0038,d214:0.0035,d194:0.0035,d234:0.0035,d193:0.0035,d328:0.0034,d244:0.0034,d098:0.0031,d251:0.0029,d158:0.0029
q10
d060:0.0397,d036:0.0357,d231:0.0341,d100:0.0313,d052:0.0212,d034:0.0171,d072:0.0134,d031:0.0126,d030:0.0124,d091:0.0111,d281:0.0104,d221:0.0097,d215:0.0096,d092:0.0095,d314:0.0092,d079:0.0087,d233:0.0086,d285:0.0082,d305:0.0082,d099:0.0081,d235:0.0076,d294:0.0075,d085:0.0074,d170:0.0074,d068:0.0071,d142:0.0071,d288:0.0068,d069:0.0061,d295:0.0060,d035:0.0058,d042:0.0057,d113:0.0057,d124:0.0055,d076:0.0053,d064:0.0053,d040:0.0052,d059:0.0051,d220:0.0050,d114:0.0050,d217:0.0050,d279:0.0049,d122:0.0049,d258:0.0047,d212:0.0045,d109:0.0043,d313:0.0043,d282:0.0042,d330:0.0042,d198:0.0041,d117:0.0039,d201:0.0039,d202:0.0038,d093:0.0037,d308:0.0037,d246:0.0036,d024:0.0036,d327:0.0036,d020:0.0036,d194:0.0035,d118:0.0035,d254:0.0035,d012:0.0034,d044:0.0034,d244:0.0034,d010:0.0033,d263:0.0033,d323:0.0033,d041:0.0032,d026:0.0032,d077:0.0031,d179:0.0031,d283:0.0030,d048:0.0030,d256:0.0029,d165:0.0028,d125:0.0028,d151:0.0025,d058:0.0025,d029:0.0024,d268:0.0024,d137:0.0024,d152:0.0023,d329:0.0023,d167:0.0023,d054:0.0022,d260:0.0022,d172:0.0022,d192:0.0021,d057:0.0021,d021:0.0020,d001:0.0020,d159:0.0019,d065:0.0019,d154:0.0019,d325:0.0019,d130:0.0019,d071:0.0018,d223:0.0018,d018:0.0018,d132:0.0017,d322:0.0016,d205:0.0016,d177:0.0015,d216:0.0015,d271:0.0014,d066:0.0014,d095:0.0014,d009:0.0014,d015:0.0014,d214:0.0013,d168:0.0013,d289:0.0013,d328:0.0013,d316:0.0013,d264:0.0013,d022:0.0013,d310:0.0012,d280:0.0012,d203:0.0012,d141:0.0012,d232:0.0012,d230:0.0012,d319:0.0011,d219:0.0011,d291:0.0011,d110:0.0011,d301:0.0011,d299:0.0011,d312:0.0011,d074:0.0011,d237:0.0011,d086:0.0011,d248:0.0011,d204:0.0011,d081:0.0011,d209:0.0010,d273:0.0010,d174:0.0010,d146:0.0010,d023:0.0010,d171:0.0010,d061:0.0009,d190:0.0009,d255:0.0009,d131:0.0009,d056:0.0009,d331:0.0009,d101:0.0009,d135:0.0009,d045:0.0009,d320:0.0009,d063:0.0009,d126:0.0009,d303:0.0009,d259:0.0009,d144:0.0008,d046:0.0008,d247:0.0008,d148:0.0008,d240:0.0008,d211:0.0008,d014:0.0008,d185:0.0008,d218:0.0008,d073:0.0008,d307:0.0008,d097:0.0008,d027:0.0008,d129:0.0008,d138:0.0007,d055:0.0007,d107:0.0007,d016:0.0007,d115:0.0007,d229:0.0007,d257:0.0007,d173:0.0007,d250:0.0007,d025:0.0007,d199:0.0007,d241:0.0007,d234:0.0007,d133:0.0007,d193:0.0007,d249:0.0007,d039:0.0006,d080:0.0006,d262:0.0006,d136:0.0006,d324:0.0006,d175:0.0006,d251:0.0006,d017:0.0005,d293:0.0005,d003:0.0005
q12
d277:0.3053,d258:0.2964,d239:0.0926,d250:0.0847,d056:0.0473,d132:0.0400,d081:0.0358,d301:0.0320,d138:0.0305,d078:0.0304,d176:0.0290,d096:0.0276,d156:0.0238,d012:0.0226,d034:0.0197,d015:0.0195,d229:0.0192,d191:0.0187,d011:0.0176,d270:0.0166,d280:0.0137,d331:0.0135,d182:0.0129,d295:0.0125,d302:0.0122,d225:0.0121,d184:0.0116,d183:0.0111,d060:0.0107,d297:0.0106,d095:0.0104,d190:0.0103,d236:0.0101,d151:0.0094,d076:0.0094,d169:0.0092,d102:0.0088,d235:0.0087,d150:0.0087,d035:0.0081,d155:0.0079,d082:0.0078,d124:0.0076,d021:0.0076,d067:0.0073,d122:0.0068,d317:0.0067,d143:0.0066,d051:0.0065,d180:0.0062,d247:0.0062,d243:0.0061,d197:0.0057,d129:0.0057,d010:0.0056,d109:0.0051,d052:0.0050,d316:0.0047,d141:0.0044,d003:0.0036,d048:0.0035,d303:0.0032
q13
d049:0.0747,d272:0.0733,d277:0.0645,d056:0.0544,d239:0.0540,d222:0.0334,d276:0.0327,d241:0.0306,d043:0.0281,d258:0.0267,d317:0.0254,d286:0.0249,d309:0.0226,d221:0.0210,d055:0.0208,d205:0.0207,d099:0.0201,d070:0.0196,d040:0.0196,d042:0.0190,d194:0.0174,d288:0.0168,d281:0.0167,d026:0.0157,d047:0.0156,d311:0.0155,d285:0.0153,d087:0.0152,d060:0.0151,d271:0.0147,d126:0.0144,d019:0.0135,d289:0.0130,d183:0.0129,d310:0.0124,d245:0.0118,d297:0.0116,d157:0.0114,d303:0.0113,d292:0.0109,d015:0.0107,d130:0.0107,d262:0.0104,d165:0.0103,d161:0.0096,d269:0.0094,d290:0.0089,d138:0.0086,d248:0.0086,d162:0.0086,d249:0.0085,d170:0.0085,d305:0.0082,d142:0.0081,d100:0.0081,d237:0.0079,d235:0.0078,d050:0.0076,d136:0.0076,d139:0.0073,d002:0.0070,d313:0.0070,d018:0.0070,d200:0.0069,d150:0.0068,d061:0.0068,d059:0.0068,d129:0.0067,d189:0.0066,d329:0.0066,d312:0.0064,d190:0.0063,d022:0.0062,d179:0.0062,d013:0.0061,d046:0.0061,d028:0.0061,d119:0.0060,d037:0.0060,d124:0.0059,d164:0.0059,d088:0.0059,d174:0.0058,d075:0.0058,d171:0.0057,d270:0.0056,d159:0.0055,d274:0.0055,d074:0.0055,d191:0.0054,d263:0.0054,d243:0.0054,d122:0.0053,d156:0.0053,d113:0.0053,d072:0.0051,d135:0.0051,d051:0.0051,d007:0.0049,d148:0.0048,d141:0.0047,d323:0.0047,d287:0.0046,d318:0.0044,d079:0.0043,d259:0.0043,d253:0.0042,d246:0.0042,d304:0.0042,d212:0.0042,d244:0.0041,d240:0.0041,d094:0.0041,d257:0.0041,d103:0.0040,d182:0.0040,d012:0.0039,d228:0.0039,d180:0.0038,d058:0.0037,d016:0.0037,d096:0.0037,d033:0.0037,d147:0.0037,d215:0.0037,d064:0.0036,d123:0.0036,d029:0.0036,d324:0.0036,d280:0.0035,d250:0.0035,d319:0.0034,d107:0.0033,d256:0.0033,d193:0.0033,d118:0.0033,d204:0.0032,d172:0.0032,d173:0.0031,d153:0.0031,d128:0.0030,d098:0.0029,d255:0.0027,d117:0.0027,d143:0.0026,d063:0.0026,d298:0.0026,d327:0.0025,d017:0.0024,d211:0.0024,d225:0.0024,d185:0.0024,d322:0.0024,d218:0.0024,d158:0.0024,d224:0.0024,d105:0.0023,d077:0.0023,d210:0.0022,d186:0.0021,d236:0.0020,d052:0.0020,d234:0.0020,d316:0.0019,d227:0.0019,d145:0.0019,d102:0.0018,d232:0.0017,d230:0.0017,d219:0.0017,d291:0.0017,d106:0.0017,d163:0.0016,d266:0.0016,d300:0.0015,d198:0.0015,d273:0.0015,d023:0.0015,d001:0.0015,d067:0.0015,d196:0.0014,d279:0.0014,d101:0.0013,d083:0.0013,d226:0.0013,d238:0.0013,d233:0.0013,d045:0.0013,d202:0.0013,d144:0.0013,d166:0.0013,d306:0.0012,d020:0.0012,d302:0.0012,d014:0.0012,d278:0.0012,d004:0.0012,d160:0.0012,d284:0.0012,d188:0.0012,d134:0.0012,d307:0.0012,d330:0.0012,d152:0.0012,d121:0.0012,d027:0.0012,d085:0.0011,d197:0.0011,d149:0.0011,d229:0.0011,d216:0.0011,d314:0.0011,d024:0.0010,d021:0.0010,d214:0.0010,d328:0.0010,d080:0.0009,d203:0.0009,d294:0.0009,d184:0.0008,d293:0.0008,d003:0.0007
q14
d145:0.1684,d121:0.0727,d081:0.0692,d091:0.0684,d041:0.0682,d122:0.0652,d002:0.0648,d180:0.0577,d030:0.0572,d093:0.0559,d117:0.0542,d133:0.0469,d144:0.0435,d082:0.0422,d209:0.0413,d022:0.0392,d125:0.0386,d136:0.0375,d280:0.0369,d242:0.0365,d052:0.0337,d277:0.0318,d005:0.0317,d085:0.0316,d247:0.0314,d075:0.0313,d062:0.0298,d130:0.0289,d094:0.0285,d069:0.0262,d299:0.0255,d142:0.0251,d330:0.0249,d314:0.0222,d104:0.0199,d031:0.0191,d089:0.0191,d169:0.0188,d175:0.0186,d065:0.0173,d016:0.0170,d115:0.0165,d181:0.0162,d068:0.0152,d312:0.0151,d211:0.0150,d086:0.0149,d323:0.0148,d172:0.0148,d229:0.0146,d192:0.0142,d273:0.0140,d288:0.0139,d025:0.0135,d308:0.0134,d186:0.0127,d233:0.0121,d116:0.0118,d174:0.0114,d073:0.0111,d254:0.0107,d097:0.0105,d219:0.0104,d162:0.0102,d110:0.0099,d238:0.0099,d021:0.0093,d256:0.0091,d023:0.0089,d071:0.0081,d223:0.0080,d202:0.0079,d284:0.0074,d286:0.0071,d221:0.0070,d087:0.0069,d231:0.0068,d143:0.0066,d147:0.0065,d179:0.0065,d038:0.0059,d008:0.0058,d293:0.0058,d029:0.0055,d294:0.0053,d072:0.0047,d272:0.0047,d198:0.0047,d078:0.0047,d111:0.0045,d259:0.0039,d170:0.0039,d166:0.0038,d240:0.0038,d268:0.0037,d205:0.0036,d010:0.0035,d100:0.0034,d055:0.0034,d257:0.0032,d214:0.0030,d194:0.0030,d234:0.0030,d193:0.0030,d328:0.0030,d244:0.0029,d098:0.0027,d251:0.0025,d158:0.0025
q16
d184:0.1352,d132:0.1209,d250:0.0904,d176:0.0791,d277:0.0688,d239:0.0529,d081:0.0521,d095:0.0457,d229:0.0359,d156:0.0345,d078:0.0332,d279:0.0300,d056:0.0296,d034:0.0287,d191:0.0271,d150:0.0253,d096:0.0241,d236:0.0222,d024:0.0222,d280:0.0199,d329:0.0185,d295:0.0181,d086:0.0177,d158:0.0175,d060:0.0155,d297:0.0154,d190:0.0150,d083:0.0146,d071:0.0145,d076:0.0136,d306:0.0134,d169:0.0134,d254:0.0129,d235:0.0127,d097:0.0126,d152:0.0126,d077:0.0126,d138:0.0122,d231:0.0121,d147:0.0120,d182:0.0113,d021:0.0110,d133:0.0107,d165:0.0107,d049:0.0102,d143:0.0095,d293:0.0084
q17
d172:0.1399,d121:0.1184,d271:0.1045,d146:0.0904,d091:0.0498,d024:0.0405,d171:0.0398,d183:0.0373,d274:0.0177,d190:0.0171,d066:0.0142,d289:0.0131,d316:0.0122,d106:0.0112,d299:0.0112,d163:0.0109,d239:0.0109,d030:0.0095,d130:0.0093,d003:0.0090,d297:0.0088,d233:0.0082,d212:0.0078,d191:0.0077,d148:0.0077,d132:0.0077,d137:0.0073,d188:0.0073,d250:0.0070,d262:0.0063,d084:0.0063,d258:0.0050
q18
